Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Pct_Change
2020-03-05 00:00:00-05:00,180.62403869628906,183.29982806517916,178.43937620553584,181.843386404677,801400,0.0,0.0,-2.0255248610279164
2020-03-06 00:00:00-05:00,177.02523803710938,177.91434662960816,171.7752813337266,176.52564823812435,919000,0.0,0.0,-1.9924261937420806
2020-03-09 00:00:00-04:00,166.9571990966797,172.41038558437077,166.9571990966797,169.76847428549962,1306000,0.0,0.0,-5.687346647328983
2020-03-10 00:00:00-04:00,176.83897399902344,176.9744599401251,165.95801615222422,170.5644218638265,1354400,0.0,0.0,5.9187474129950735
2020-03-11 00:00:00-04:00,165.8394775390625,172.1055540432245,165.11971974626704,172.08015204306946,1101600,0.0,0.0,-6.220063491219808
2020-03-12 00:00:00-04:00,154.0947723388672,166.5168521340539,151.6730163586056,154.3234032206795,1766900,0.0,0.0,-7.081971901068562
2020-03-13 00:00:00-04:00,163.56166076660156,164.21366262754847,151.69843638692925,160.8011896479858,1343500,0.0,0.0,6.1435493781164086
2020-03-16 00:00:00-04:00,138.42111206054688,150.93633719057945,138.42111206054688,148.89562400474676,1463000,0.0,0.0,-15.370685641257719
2020-03-17 00:00:00-04:00,153.76455688476562,154.46737568722978,137.2271833024083,141.621910114059,1992200,0.0,0.0,11.084613174836623
2020-03-18 00:00:00-04:00,130.30059814453125,149.66616838610645,124.53411304516229,143.74725840500489,1562900,0.0,0.0,-15.259666606927336
2020-03-19 00:00:00-04:00,124.11076354980469,131.73167380518458,123.04382784483465,129.9703952179075,1292700,0.0,0.0,-4.750426845977107
2020-03-20 00:00:00-04:00,111.45155334472656,127.81957347958013,108.87738538798578,125.0845176029214,1569000,0.0,0.0,-10.199929355843562
2020-03-23 00:00:00-04:00,102.52662658691406,111.45155175650353,100.06252967314016,111.45155175650353,2070100,0.0,0.0,-8.007898041768113
2020-03-24 00:00:00-04:00,107.92900848388672,109.52092940787291,104.1524253795109,106.85361636519401,2236300,0.0,0.0,5.269247684056921
2020-03-25 00:00:00-04:00,119.20793151855469,126.39699248031746,104.74514059464553,106.33706768136334,1937900,0.0,0.0,10.450316548911731
2020-03-26 00:00:00-04:00,127.91271209716797,128.64093275288866,117.14182714870027,119.1063341904206,1761900,0.0,0.0,7.302182386461742
2020-03-27 00:00:00-04:00,135.7114715576172,139.65739947174464,123.35712020649336,123.6365551158043,1374300,0.0,0.0,6.09693855488338
2020-03-30 00:00:00-04:00,130.08392333984375,138.24302725500948,123.31031138559598,137.03711797867516,2100300,1.59,0.0,-4.146700461783903
2020-03-31 00:00:00-04:00,125.86750030517578,130.20363644955336,122.09583390446568,128.65561856765618,2165100,0.0,0.0,-3.241309860906161
2020-04-01 00:00:00-04:00,118.04195404052734,120.12021135739529,111.85846905181589,119.43600674542138,2248000,0.0,0.0,-6.217289010804839
2020-04-02 00:00:00-04:00,115.74987030029297,121.52282467939868,112.83345614119062,115.46763540907814,1555300,0.0,0.0,-1.941753471352592
2020-04-03 00:00:00-04:00,113.08149719238281,118.07616912847185,111.41375727110018,114.31306299582805,1147600,0.0,0.0,-2.3052925251557776
2020-04-06 00:00:00-04:00,124.07147979736328,125.10632795890085,119.0939042497624,119.49587394725388,1175800,0.0,0.0,9.71863910351618
2020-04-07 00:00:00-04:00,126.0214614868164,132.03388553649813,124.81555232603934,131.12731997169865,998700,0.0,0.0,1.5716598952780103
2020-04-08 00:00:00-04:00,137.4647216796875,138.18314365078632,125.36290481628899,127.44116199129815,1195500,0.0,0.0,9.080405875207397
2020-04-09 00:00:00-04:00,143.13507080078125,147.8817251797295,139.2351211651433,139.2351211651433,1751300,0.0,0.0,4.124948606309675
2020-04-13 00:00:00-04:00,138.04627990722656,142.40805890296477,136.00222738733333,141.7153066127667,758400,0.0,0.0,-3.555236927669103
2020-04-14 00:00:00-04:00,142.85279846191406,144.1613335086913,138.85022374238721,141.89492000940135,1021400,0.0,0.0,3.4818167921060184
2020-04-15 00:00:00-04:00,137.76405334472656,140.88571927561344,135.41210932690026,137.89233598019817,907500,0.0,0.0,-3.5622299121736867
2020-04-16 00:00:00-04:00,137.9094696044922,141.0567926312544,135.99369925116875,138.37130022576702,865900,0.0,0.0,0.1055545740961561
2020-04-17 00:00:00-04:00,145.70936584472656,146.32514869547984,140.6890377907831,141.00547704321102,1232800,0.0,0.0,5.655809033711412
2020-04-20 00:00:00-04:00,137.27658081054688,143.425848675195,137.11409378967537,142.20284380426148,1299800,0.0,0.0,-5.787400820319255
2020-04-21 00:00:00-04:00,135.34368896484375,138.19168095267707,134.82198449169502,136.84038062796208,2160700,0.0,0.0,-1.4080273811384325
2020-04-22 00:00:00-04:00,136.7035675048828,138.6621031960731,135.90818887972344,137.69566361700896,1551800,0.0,0.0,1.004759475997652
2020-04-23 00:00:00-04:00,134.65948486328125,136.82327234456548,132.26477558494912,136.3870983280223,1567200,0.0,0.0,-1.4952664944377192
2020-04-24 00:00:00-04:00,135.45489501953125,136.82329118838481,133.02596800335178,135.18120795569004,1001600,0.0,0.0,0.5906826073615035
2020-04-27 00:00:00-04:00,137.48182678222656,138.68773582879842,136.1390742161608,137.34498326273265,1495200,0.0,0.0,1.4963887147843913
2020-04-28 00:00:00-04:00,138.95285034179688,142.71595546156902,138.64495897380715,140.99690293619352,578500,0.0,0.0,1.0699767336525445
2020-04-29 00:00:00-04:00,141.80943298339844,143.65678175051696,139.0982837793965,142.24562016598205,821100,0.0,0.0,2.05579276321064
2020-04-30 00:00:00-04:00,139.3633575439453,140.4666403021389,138.12324433793103,139.83374891177536,1075100,0.0,0.0,-1.724903194373173
2020-05-01 00:00:00-04:00,135.50619506835938,138.1147175508267,134.53975566089207,136.08776044799603,979500,0.0,0.0,-2.7677020298320976
2020-05-04 00:00:00-04:00,135.26673889160156,135.7627869089343,132.8463727441535,133.77004701262297,1210300,0.0,0.0,-0.17671234635214805
2020-05-05 00:00:00-04:00,136.27590942382812,138.41404034757383,135.66868754954902,137.0969574405973,774300,0.0,0.0,0.7460596303983325
2020-05-06 00:00:00-04:00,134.1035919189453,138.22590210016116,134.06937451156617,136.37856665532124,1067300,0.0,0.0,-1.5940583438902256
2020-05-07 00:00:00-04:00,137.21669006347656,139.67982102441323,132.6667412662036,136.5153768676095,1158100,0.0,0.0,2.321412946502477
2020-05-08 00:00:00-04:00,140.2271728515625,140.50939462646485,137.58443332644703,139.75678147653454,1371700,0.0,0.0,2.1939625468981205
2020-05-11 00:00:00-04:00,134.47988891601562,139.34626399563984,134.36870193058954,139.0640421943694,1024100,0.0,0.0,-4.098552241105702
2020-05-12 00:00:00-04:00,129.5707550048828,135.42923990666878,129.14312875074128,134.95884841708957,1859900,0.0,0.0,-3.650459522760785
2020-05-13 00:00:00-04:00,129.1944122314453,130.26347762201416,127.67206415928445,128.76678607521777,1790300,0.0,0.0,-0.2904534849884288
2020-05-14 00:00:00-04:00,129.87864685058594,129.87864685058594,124.13989675936533,127.02210659569556,1666500,0.0,0.0,0.5296162638325663
2020-05-15 00:00:00-04:00,128.58724975585938,132.22207376169376,124.75570823126945,128.4760627278776,1980900,0.0,0.0,-0.9943105553079867
2020-05-18 00:00:00-04:00,135.54042053222656,137.2594865105919,131.71744058796105,134.08649380658235,1040300,0.0,0.0,5.40735631998408
2020-05-19 00:00:00-04:00,132.26480102539062,136.06212441783725,132.05098788888006,134.47991503772997,1174500,0.0,0.0,-2.416710449896464
2020-05-20 00:00:00-04:00,133.27398681640625,133.82989567203677,130.0667902259617,133.82989567203677,1448000,0.0,0.0,0.7630040518655345
2020-05-21 00:00:00-04:00,131.8628387451172,135.12990991989582,131.4779776876476,132.70099568374394,820300,0.0,0.0,-1.058832338551563
2020-05-22 00:00:00-04:00,131.42665100097656,132.31612091507918,130.82797685693689,131.8884946621769,1015700,0.0,0.0,-0.3307889836830724
2020-05-26 00:00:00-04:00,137.1910400390625,139.02982747128297,134.65093937773577,135.83973968673158,983600,0.0,0.0,4.386012269340345
2020-05-27 00:00:00-04:00,135.8995819091797,141.1166260309766,134.61670349071628,141.1166260309766,1015300,0.0,0.0,-0.9413574891735554
2020-05-28 00:00:00-04:00,136.0108184814453,137.64435406202833,133.9838740171304,137.64435406202833,1226500,0.0,0.0,0.08185203420270071
2020-05-29 00:00:00-04:00,133.4279327392578,135.8654074913622,131.89703656468365,134.45424614021775,3918100,0.0,0.0,-1.89902962942603
2020-06-01 00:00:00-04:00,137.19960021972656,138.3798528090811,132.76939867147672,133.41083802654032,1047500,0.0,0.0,2.826745047335222
2020-06-02 00:00:00-04:00,135.78843688964844,138.49958562505722,134.2746363796162,138.33708556944535,1483800,0.0,0.0,-1.0285476982572317
2020-06-03 00:00:00-04:00,138.5509033203125,139.40615580994407,136.84894616790345,137.3278985241957,1294400,0.0,0.0,2.034390036398337
2020-06-04 00:00:00-04:00,135.8739776611328,138.42263982913758,134.92464674421862,137.80685690734896,1431600,0.0,0.0,-1.9320882037058729
2020-06-05 00:00:00-04:00,147.69354248046875,148.82246888867567,141.1081014572656,141.11664928342276,2109900,0.0,0.0,8.698917204598011
2020-06-08 00:00:00-04:00,152.29481506347656,152.33756724729463,147.60802208666092,150.0797012267572,1378800,0.0,0.0,3.1154189314785308
2020-06-09 00:00:00-04:00,149.00210571289062,150.1224845060347,147.44553975133988,149.66920168209273,917200,0.0,0.0,-2.1620626737775206
2020-06-10 00:00:00-04:00,146.54751586914062,149.6777299894274,145.26463716488826,147.9501293971185,802900,0.0,0.0,-1.6473524531792183
2020-06-11 00:00:00-04:00,138.4397430419922,142.85284987232845,138.3114603638335,140.0390743803828,1187400,0.0,0.0,-5.532521502710608
2020-06-12 00:00:00-04:00,140.0475616455078,142.34819237979426,136.56667858208067,142.34819237979426,1562800,0.0,0.0,1.1613851399795871
2020-06-15 00:00:00-04:00,137.44764709472656,139.1923566059844,135.02728074103223,135.02728074103223,1600500,0.0,0.0,-1.856451137194537
2020-06-16 00:00:00-04:00,143.10940551757812,145.88897620330445,141.53574401522596,142.94690545100914,1116600,0.0,0.0,4.119210872303669
2020-06-17 00:00:00-04:00,139.18377685546875,144.57185640303624,137.92655481433883,143.9731823477638,1214400,0.0,0.0,-2.74309619826294
2020-06-18 00:00:00-04:00,137.10552978515625,138.3456433326781,135.702916170351,137.52460821919678,1376400,0.0,0.0,-1.493167607077217
2020-06-19 00:00:00-04:00,132.64111328125,140.35549484519197,132.64111328125,140.00483817180412,3239600,0.0,0.0,-3.2561899661537885
2020-06-22 00:00:00-04:00,133.61610412597656,134.82201337059422,130.28062435375588,132.966116876808,1447700,0.0,0.0,0.7350593044701093
2020-06-23 00:00:00-04:00,132.82925415039062,135.46343322728157,132.0509712992399,134.75357213723257,1127200,0.0,0.0,-0.5888885780145792
2020-06-24 00:00:00-04:00,129.63064575195312,131.8371860253118,127.58657946401757,131.24707268018338,998800,0.0,0.0,-2.408060196450401
2020-06-25 00:00:00-04:00,131.17005920410156,131.27269836836524,128.24509749985359,128.86088028497065,869000,0.0,0.0,1.187538211522976
2020-06-26 00:00:00-04:00,129.46810913085938,132.0851793189788,128.39904365858084,130.59703548352542,1183100,0.0,0.0,-1.2975141458112294
2020-06-29 00:00:00-04:00,132.2425994873047,132.2425994873047,128.7593477585146,130.8337362005065,680100,1.59,0.0,2.1429913320515137
2020-06-30 00:00:00-04:00,133.6600799560547,134.29103758471192,131.34368033926484,132.00056683015197,1405000,0.0,0.0,1.0718788607041008
2020-07-01 00:00:00-04:00,137.47181701660156,138.0854845018143,133.62554757645506,133.9972034916344,690000,0.0,0.0,2.8518141406170816
2020-07-02 00:00:00-04:00,138.2237548828125,140.49694869487362,135.95056107075135,139.6499083573265,947300,0.0,0.0,0.5469760148148373
2020-07-06 00:00:00-04:00,137.8520965576172,141.49092111453933,136.83217955885507,141.0760461060687,1240400,0.0,0.0,-0.26888165895248006
2020-07-07 00:00:00-04:00,133.7292938232422,136.77174264625842,133.5996494482655,135.6654000176424,1060300,0.0,0.0,-2.9907435848477104
2020-07-08 00:00:00-04:00,132.5019073486328,134.62815361980307,132.19074774935902,133.72925543781253,841800,0.0,0.0,-0.9178142196964556
2020-07-09 00:00:00-04:00,131.067138671875,132.6315755088759,129.55455957929397,131.76724459882962,1307600,0.0,0.0,-1.082828696935445
2020-07-10 00:00:00-04:00,132.01791381835938,133.02052769522408,130.57448271703925,131.04985418778696,504600,0.0,0.0,0.7254107750567673
2020-07-13 00:00:00-04:00,131.499267578125,133.37486354898707,130.2114101321903,132.19073475170495,624500,0.0,0.0,-0.3928605029677734
2020-07-14 00:00:00-04:00,133.45265197753906,134.30834410032278,130.83373106710837,131.2572578490469,523200,0.0,0.0,1.4854716953108138
2020-07-15 00:00:00-04:00,133.5736846923828,135.00847707871517,131.83638441961506,134.8961230357042,869700,0.0,0.0,0.09069337555325241
2020-07-16 00:00:00-04:00,133.4267578125,134.31701759107995,132.0438362753225,132.0438362753225,768000,0.0,0.0,-0.10999687567291305
2020-07-17 00:00:00-04:00,133.01187133789062,134.00584652019754,132.06975389537126,133.78976381198805,893000,0.0,0.0,-0.3109469805092635
2020-07-20 00:00:00-04:00,129.26930236816406,132.32038880176341,127.9728062681539,130.75595228460028,908300,0.0,0.0,-2.8137104846974847
2020-07-21 00:00:00-04:00,127.47149658203125,130.68680805902682,127.33321368402598,130.0990694737424,931400,0.0,0.0,-1.3907445566717747
2020-07-22 00:00:00-04:00,130.00401306152344,130.2633149677107,125.82929325670105,126.74548189507232,2345300,0.0,0.0,1.9867315810969899
2020-07-23 00:00:00-04:00,128.0506134033203,131.2745770515009,126.81462658698614,130.12501540917583,826200,0.0,0.0,-1.5025687378424912
2020-07-24 00:00:00-04:00,126.92698669433594,129.07052344359198,126.73683285809271,128.50006193486232,725600,0.0,0.0,-0.8774863931696242
2020-07-27 00:00:00-04:00,125.95027160644531,126.4170043849544,123.86723143850385,126.19228314917446,851400,0.0,0.0,-0.7695093953839272
2020-07-28 00:00:00-04:00,129.8570556640625,130.37564619702897,124.9390116228836,126.01942505236435,872800,0.0,0.0,3.101846473046632
2020-07-29 00:00:00-04:00,131.01524353027344,131.1621781604029,126.77137680804726,130.86830890014397,1258000,0.0,0.0,0.8918944452330324
2020-07-30 00:00:00-04:00,130.6868133544922,130.6868133544922,125.91570368100426,129.4335363415014,1312000,0.0,0.0,-0.250680887911614
2020-07-31 00:00:00-04:00,132.34634399414062,132.4500726710499,127.03071420220482,130.61768218360632,1412200,0.0,0.0,1.2698531680827685
2020-08-03 00:00:00-04:00,129.5891571044922,130.9461632789229,129.0878566662646,130.78193825769665,951100,0.0,0.0,-2.0833117156379477
2020-08-04 00:00:00-04:00,131.11900329589844,131.58574939745296,128.62973911263467,129.3817028234635,1087000,0.0,0.0,1.180535644793701
2020-08-05 00:00:00-04:00,130.4534454345703,132.4673378448276,129.57183748654145,131.37828575033453,727300,0.0,0.0,-0.5075983225910852
2020-08-06 00:00:00-04:00,130.48802185058594,131.2486371744819,129.4335372201452,129.4335372201452,584400,0.0,0.0,0.026504793262027704
2020-08-07 00:00:00-04:00,132.98594665527344,133.00323696529432,129.44218485359994,129.64962900792383,884700,0.0,0.0,1.914294330821975
2020-08-10 00:00:00-04:00,132.93409729003906,135.35422648840793,132.77851086733205,133.23660519693323,501300,0.0,0.0,-0.0389886048401622
2020-08-11 00:00:00-04:00,131.15357971191406,135.6999556435244,130.5398989502683,134.24788601559467,643700,0.0,0.0,-1.339398705390249
2020-08-12 00:00:00-04:00,132.16482543945312,132.25990235474424,130.40158322653437,131.3350620706723,539200,0.0,0.0,0.771039364507109
2020-08-13 00:00:00-04:00,130.254638671875,133.89347685651862,130.16821351186104,131.1967560044611,825800,0.0,0.0,-1.4453064657912407
2020-08-14 00:00:00-04:00,132.2858123779297,133.67738529150418,129.48537624447061,129.9175415817467,652700,0.0,0.0,1.5593868493017249
2020-08-17 00:00:00-04:00,134.2910919189453,134.31702079166604,131.8191049399712,132.38956651711368,591400,0.0,0.0,1.5158689393588887
2020-08-18 00:00:00-04:00,133.68605041503906,134.34293711031816,132.61427541771226,134.29973111891667,739700,0.0,0.0,-0.45054477944929117
2020-08-19 00:00:00-04:00,131.5079345703125,133.4008212566519,130.6522554629179,133.4008212566519,1082100,0.0,0.0,-1.6292768302784255
2020-08-20 00:00:00-04:00,132.84764099121094,133.88483531089796,130.91154844476623,131.1449082643629,728800,0.0,0.0,1.0187266838885156
2020-08-21 00:00:00-04:00,131.732666015625,133.93671228742198,130.54852380080968,133.04643939187508,616300,0.0,0.0,-0.8392885016751617
2020-08-24 00:00:00-04:00,134.64544677734375,134.64544677734375,130.13363908670678,131.4992832908307,839500,0.0,0.0,2.211130200138256
2020-08-25 00:00:00-04:00,134.42074584960938,135.53572691249036,133.3748996530255,134.68004775847376,649500,0.0,0.0,-0.16688342094920428
2020-08-26 00:00:00-04:00,132.97727966308594,133.88481632118973,131.58570674838347,133.58230849803493,969100,0.0,0.0,-1.0738418221086121
2020-08-27 00:00:00-04:00,136.95323181152344,137.2384625981256,133.70335229607628,133.70335229607628,611400,0.0,0.0,2.9899484772970775
2020-08-28 00:00:00-04:00,137.96449279785156,138.4053099936217,135.55301541152454,137.2903157570013,839700,0.0,0.0,0.7383987752255683
2020-08-31 00:00:00-04:00,136.61611938476562,137.3940249908861,135.48384818634142,137.14336168196783,979100,0.0,0.0,-0.9773336499425245
2020-09-01 00:00:00-04:00,136.73715209960938,136.8927385269374,134.6886919917358,135.7431767938535,1127300,0.0,0.0,0.0885932900076547
2020-09-02 00:00:00-04:00,139.4165802001953,139.44250907273482,135.8728181485067,136.719858758298,965600,0.0,0.0,1.9595465163952275
2020-09-03 00:00:00-04:00,138.5695037841797,141.85394988448917,137.082853929062,140.7735365123769,923500,0.0,0.0,-0.6075865688279447
2020-09-04 00:00:00-04:00,140.10804748535156,141.15388051349282,137.55826071901944,138.59546837451063,855600,0.0,0.0,1.1103046912602998
2020-09-08 00:00:00-04:00,136.9618377685547,139.09672229634057,136.51238214703403,139.0189357047232,1135500,0.0,0.0,-2.245559604365921
2020-09-09 00:00:00-04:00,135.1294708251953,137.67924398554746,134.77509204052723,136.89271300001528,1214600,0.0,0.0,-1.3378667906426611
2020-09-10 00:00:00-04:00,131.8277587890625,134.94799401302467,130.8164931709221,134.59361516200764,1855900,0.0,0.0,-2.4433693227467246
2020-09-11 00:00:00-04:00,129.5372314453125,131.74991581877694,128.35310266466297,131.6894195308321,1353300,0.0,0.0,-1.7375151977020775
2020-09-14 00:00:00-04:00,133.59097290039062,134.90475947374915,129.77063215935573,130.40158998153157,1386100,0.0,0.0,3.129402573953821
2020-09-15 00:00:00-04:00,131.8709716796875,134.74918196928795,131.7845333142722,133.57369141831148,896400,0.0,0.0,-1.2875130582255756
2020-09-16 00:00:00-04:00,132.32041931152344,133.89350793946446,131.54252674761102,131.96604046386946,966900,0.0,0.0,0.34082378108779565
2020-09-17 00:00:00-04:00,132.6748046875,133.8416567794275,130.09045032385117,131.35237935059234,850200,0.0,0.0,0.2678236494567221
2020-09-18 00:00:00-04:00,130.56581115722656,132.67478046171928,130.48802454893993,131.6462246789018,1945400,0.0,0.0,-1.5895961069932851
2020-09-21 00:00:00-04:00,126.13180541992188,129.5459231209383,125.85522638231191,129.43355588044253,1579100,0.0,0.0,-3.39599294639642
2020-09-22 00:00:00-04:00,128.95816040039062,130.05586427456706,126.22687174449682,126.22687174449682,1055900,0.0,0.0,2.240794834466353
2020-09-23 00:00:00-04:00,127.10848236083984,130.6522438332988,126.64174954277328,128.80257649216506,1294700,0.0,0.0,-1.434324151188171
2020-09-24 00:00:00-04:00,127.02206420898438,128.45684335922803,125.33660854449131,126.57260848587677,1287300,0.0,0.0,-0.06798771431331119
2020-09-25 00:00:00-04:00,127.95553588867188,128.00740681920863,125.59591631198167,126.58990472331237,1225400,0.0,0.0,0.7348893953980307
2020-09-28 00:00:00-04:00,130.9029083251953,132.08705059171723,129.28661381000023,129.97808114743384,1126100,0.0,0.0,2.3034348737266175
2020-09-29 00:00:00-04:00,128.85894775390625,131.70655790621163,127.9155645144036,130.44871358687476,851800,1.59,0.0,-1.5614325131809603
2020-09-30 00:00:00-04:00,130.4486846923828,131.44447566986008,128.67547806870465,129.8459666454885,1204300,0.0,0.0,1.233703181802026
2020-10-01 00:00:00-04:00,135.91680908203125,135.943013055029,130.68453144013273,130.78061711731524,1140100,0.0,0.0,4.191781927539617
2020-10-02 00:00:00-04:00,137.96080017089844,138.90418319290148,132.4140614752592,133.92522835058463,1487300,0.0,0.0,1.503854528863724
2020-10-05 00:00:00-04:00,140.1358184814453,140.49395724223302,136.88640564524434,138.92165210950793,1135300,0.0,0.0,1.5765480541230392
2020-10-06 00:00:00-04:00,138.53733825683594,141.7954950028411,137.82979087123942,141.06175696804618,1100700,0.0,0.0,-1.1406649933835555
2020-10-07 00:00:00-04:00,137.00869750976562,139.87378098504777,136.04784065524944,138.9915360562902,1024900,0.0,0.0,-1.103414260952773
2020-10-08 00:00:00-04:00,139.8475341796875,140.4764560502875,137.44540610765307,137.97824232222894,716100,0.0,0.0,2.0720120120253815
2020-10-09 00:00:00-04:00,138.3101806640625,141.34997452135707,137.3930017127852,140.6424273336374,883700,0.0,0.0,-1.0993068448741372
2020-10-12 00:00:00-04:00,138.97406005859375,139.4632186466207,137.42795904898782,138.87797438390476,867300,0.0,0.0,0.479993151150393
2020-10-13 00:00:00-04:00,135.3053436279297,138.1529663454817,133.53213708680744,135.82944973002088,1042500,0.0,0.0,-2.639856984186306
2020-10-14 00:00:00-04:00,134.18727111816406,136.11771493741062,134.16981068799723,135.20053586789143,836300,0.0,0.0,-0.826332855589329
